positive_ratings,negative_ratings,owners,average_playtime,median_playtime,price
234,26,35000.0,274,274,2.79
199,28,35000.0,0,0,14.99
29,63,75000.0,262,286,4.99
11,13,10000.0,0,0,1.99
14,10,10000.0,0,0,3.99
13,2,10000.0,0,0,3.99
1145,413,350000.0,200,277,1.59
9,7,10000.0,0,0,1.59
8,25,35000.0,316,339,0.79
102,45,10000.0,13714,13714,2.09
39,47,35000.0,2,2,1.99
2,1,10000.0,0,0,3.99
60,24,10000.0,223,223,5.19
4,1,10000.0,0,0,2.89
1090,418,350000.0,213,188,1.59
36,11,10000.0,0,0,2.79
77,19,35000.0,67,69,2.79
123,133,10000.0,0,0,3.99
400,45,35000.0,0,0,3.99
20,5,10000.0,0,0,1.99
8,9,10000.0,0,0,4.99
36,40,10000.0,0,0,5.99
52,8,10000.0,0,0,3.99
41,16,10000.0,0,0,1.99
47,24,10000.0,0,0,1.59
200,69,10000.0,37,37,6.99
911,393,350000.0,6,7,0.0
291,52,35000.0,0,0,2.89
10,7,10000.0,0,0,4.99
17,1,10000.0,0,0,4.79
4,6,10000.0,0,0,4.99
31,19,75000.0,257,271,1.69
5745,115,750000.0,196,251,10.99
63,9,10000.0,0,0,2.79
120,91,75000.0,0,0,14.99
325,110,35000.0,0,0,9.99
48,47,35000.0,0,0,0.0
30,5,35000.0,0,0,6.99
34,37,35000.0,0,0,4.79
5473,1560,350000.0,206,206,4.79
175,55,35000.0,79,79,6.99
443,349,150000.0,287,288,3.19
85,61,75000.0,0,0,6.99
20,37,35000.0,639,639,6.99
31,5,10000.0,0,0,5.59
20,10,10000.0,0,0,1.99
328,254,350000.0,74,109,0.0
3164,550,350000.0,128,128,29.99
127,28,10000.0,0,0,23.79
4262,1418,1500000.0,812,104,0.0
70,87,75000.0,0,0,0.79
12,10,10000.0,755,755,1.59
1,0,10000.0,0,0,2.89
241,82,75000.0,0,0,15.49
736,63,75000.0,0,0,4.99
541,244,35000.0,32,32,12.99
138,35,10000.0,0,0,1.99
59,27,10000.0,241,254,6.99
1759,307,350000.0,688,1147,6.99
41,42,10000.0,0,0,4.99
820,354,350000.0,175,175,0.0
144,29,10000.0,0,0,1.99
13,22,10000.0,0,0,14.99
40,21,10000.0,55,55,3.99
19,58,35000.0,1,1,1.59
64,9,10000.0,0,0,5.99
3,8,10000.0,0,0,1.59
117,82,10000.0,0,0,10.99
2066,111,75000.0,218,218,11.39
191,303,350000.0,59,116,0.0
2391,156,150000.0,298,349,1.99
206,14,35000.0,0,0,3.99
361,71,75000.0,0,0,6.99
114,22,75000.0,0,0,4.99
614,232,75000.0,0,0,10.99
31,12,10000.0,0,0,5.99
2,1,10000.0,0,0,10.99
33,25,10000.0,0,0,1.99
56,27,10000.0,0,0,1.99
24,38,10000.0,0,0,6.99
37,33,10000.0,0,0,1.69
17,12,10000.0,0,0,11.39
36,2,10000.0,0,0,6.99
594,107,35000.0,0,0,30.99
155,84,75000.0,270,281,2.79
1038,264,350000.0,72,87,0.0
34,67,10000.0,0,0,8.99
25,28,35000.0,0,0,4.49
9,2,10000.0,0,0,5.59
114,93,10000.0,0,0,13.5
231,38,35000.0,636,636,5.59
869,236,350000.0,419,529,3.99
39,19,10000.0,0,0,7.19
7,8,10000.0,0,0,15.49
21,26,10000.0,0,0,3.99
26,22,35000.0,0,0,3.99
64,123,10000.0,0,0,2.09
4,1,10000.0,0,0,0.79
306,222,35000.0,158,158,0.79
120,69,75000.0,325,329,9.99
12,5,10000.0,0,0,6.49
38,63,75000.0,178,240,1.59
1344,622,750000.0,281,339,0.79
92,5,10000.0,0,0,3.99
99,43,35000.0,0,0,0.79
7,1,10000.0,0,0,3.99
17,4,10000.0,0,0,3.99
625,101,75000.0,371,470,3.99
384,52,75000.0,14,14,6.99
22,2,10000.0,0,0,1.59
209,244,350000.0,15,16,0.0
13,17,10000.0,0,0,0.79
2593,1188,1500000.0,276,303,14.99
307,81,350000.0,1,1,0.0
272,304,150000.0,0,0,0.0
4,8,10000.0,0,0,2.09
26,13,75000.0,168,305,1.99
37,3,35000.0,0,0,1.99
33,7,35000.0,129,183,1.99
13,4,10000.0,0,0,1.99
100,9,35000.0,0,0,5.69
2051,352,150000.0,132,19,14.99
144,59,150000.0,317,332,3.99
27,23,10000.0,94,94,6.99
1171,2461,350000.0,191,187,2.79
11,5,10000.0,0,0,0.79
236,115,150000.0,299,322,3.99
12,24,10000.0,0,0,3.99
182,78,150000.0,114,209,0.0
8,8,10000.0,0,0,3.99
177,52,350000.0,271,277,6.99
374,206,35000.0,0,0,22.99
20,5,10000.0,0,0,5.59
13,3,10000.0,0,0,2.79
171,92,350000.0,216,216,4.99
103,23,10000.0,0,0,11.39
183,87,35000.0,0,0,11.99
193,29,35000.0,0,0,1.99
214,3,10000.0,207,207,2.89
106,63,35000.0,190,190,3.99
170,19,35000.0,252,252,26.99
621,112,75000.0,0,0,10.99
8076,5997,350000.0,3498,3322,7.19
1886,42,75000.0,307,307,10.99
83,34,10000.0,0,0,14.99
81,27,10000.0,0,0,11.39
69,117,10000.0,0,0,6.99
102,131,35000.0,0,0,6.99
1033,336,150000.0,647,1127,18.99
205,16,10000.0,0,0,2.09
51,26,35000.0,0,0,3.99
26,23,10000.0,0,0,6.99
29,41,10000.0,0,0,0.79
371,225,150000.0,200,226,0.79
8,2,10000.0,0,0,5.99
217,93,10000.0,0,0,14.99
13,5,10000.0,0,0,3.99
10,13,10000.0,0,0,4.79
147,33,75000.0,369,369,2.79
104,37,35000.0,0,0,8.99
365,88,75000.0,0,0,4.79
372,53,75000.0,0,0,1.99
75,50,150000.0,0,0,3.99
68,48,10000.0,46,46,6.99
4194,577,750000.0,306,306,15.99
292,31,10000.0,0,0,4.79
474,276,350000.0,246,303,1.69
52,19,10000.0,0,0,7.19
204,55,75000.0,0,0,6.99
437,216,150000.0,103,185,6.99
44,44,10000.0,0,0,1.5
4,4,10000.0,0,0,2.99
170,50,35000.0,0,0,12.99
16,4,10000.0,0,0,3.99
2135,527,350000.0,2639,2639,12.99
1735,219,350000.0,56,56,0.0
279,34,10000.0,0,0,6.99
59,83,75000.0,366,386,6.99
270,42,35000.0,0,0,0.0
58,20,10000.0,0,0,14.99
101,27,35000.0,0,0,4.99
103,149,150000.0,0,0,6.99
692,37,35000.0,4187,4187,29.99
75,11,10000.0,2353,2353,22.99
39,2,10000.0,0,0,22.99
50,35,35000.0,0,0,3.99
1778,231,350000.0,2,3,0.0
1053,361,75000.0,0,0,14.99
3,3,10000.0,0,0,9.99
91,47,35000.0,0,0,1.69
17,53,10000.0,0,0,9.99
55,65,35000.0,317,317,3.99
1477,99,350000.0,434,550,14.99
199,36,35000.0,135,211,7.19
87,241,750000.0,243,255,3.19
31,10,10000.0,0,0,10.99
25880,1364,3500000.0,644,310,6.99
56,106,35000.0,0,0,5.59
24,4,10000.0,0,0,15.49
26,33,35000.0,0,0,0.79
47,8,10000.0,0,0,8.99
145035,66603,7500000.0,14154,1470,44.99
3613,617,750000.0,12984,519,0.0
4,0,10000.0,0,0,3.99
72,42,35000.0,0,0,6.99
7,13,10000.0,0,0,1.99
13,11,10000.0,0,0,3.99
572,154,75000.0,137,240,1.59
26,22,10000.0,0,0,3.99
86,25,150000.0,213,219,2.79
35,21,10000.0,0,0,6.99
2788,315,350000.0,7,13,0.0
5,8,10000.0,0,0,2.79
2334,1061,1500000.0,46,43,0.0
24,6,10000.0,0,0,3.99
196,69,35000.0,0,0,6.99
2,4,10000.0,0,0,6.99
21,9,10000.0,0,0,4.79
60,28,10000.0,0,0,0.79
151,38,10000.0,0,0,19.49
317,30,10000.0,0,0,19.49
4,7,10000.0,0,0,8.99
50,17,10000.0,776,776,0.79
30,31,10000.0,0,0,5.99
1409,84,75000.0,402,402,5.59
54,68,10000.0,0,0,0.0
284,85,150000.0,216,216,1.59
11,16,10000.0,0,0,0.79
8,17,10000.0,0,0,1.69
829,106,35000.0,0,0,14.99
155,40,75000.0,4,4,0.0
0,2,10000.0,0,0,7.19
50,4,10000.0,0,0,4.79
51,4,35000.0,258,271,3.99
26,46,10000.0,0,0,2.89
453,86,75000.0,0,0,4.79
160,96,75000.0,0,0,10.99
315,34,35000.0,0,0,1.69
35093,4214,3500000.0,2747,388,0.0
18,42,10000.0,0,0,2.79
2235,380,750000.0,438,767,14.99
103,62,350000.0,236,213,5.99
263,38,10000.0,0,0,10.99
87,44,10000.0,0,0,14.99
116,145,75000.0,0,0,3.99
46,11,35000.0,342,342,6.99
0,2,10000.0,0,0,22.99
38,34,10000.0,0,0,10.99
10,0,10000.0,0,0,6.99
597,88,150000.0,145,145,9.99
102,88,10000.0,0,0,22.99
15,13,10000.0,0,0,4.99
4,2,10000.0,9,9,4.99
37,4,10000.0,0,0,4.99
10,4,10000.0,0,0,4.99
14,8,10000.0,0,0,4.99
27,11,10000.0,0,0,10.99
465,210,75000.0,288,288,10.99
12,2,10000.0,0,0,7.99
105,24,10000.0,0,0,46.49
1467,279,350000.0,212,226,3.99
118,51,10000.0,0,0,15.99
5,9,10000.0,0,0,0.79
244,32,75000.0,165,165,3.99
45,6,10000.0,0,0,4.99
678,330,750000.0,218,219,0.79
6,19,10000.0,0,0,1.69
101,7,35000.0,0,0,1.99
273,86,10000.0,0,0,2.09
144,10,35000.0,0,0,5.59
4592,215,150000.0,173,322,6.99
37,5,10000.0,0,0,9.99
394,74,35000.0,189,189,7.99
35,17,10000.0,0,0,6.99
125,31,35000.0,0,0,6.99
261,23,10000.0,0,0,3.99
38,4,10000.0,0,0,5.59
32,7,10000.0,0,0,1.99
34,28,10000.0,0,0,4.99
1997,208,150000.0,229,229,15.49
7,14,10000.0,0,0,1.99
206,110,10000.0,0,0,5.49
35,26,35000.0,9,18,0.0
2,8,10000.0,0,0,2.79
2087,997,350000.0,341,370,3.19
41,4,10000.0,0,0,6.99
35,21,10000.0,0,0,3.99
249,41,35000.0,0,0,6.99
190,32,10000.0,0,0,2.79
1788,71,750000.0,25,25,0.0
57,51,10000.0,0,0,5.79
19,7,10000.0,0,0,4.99
87,109,35000.0,0,0,3.99
56,7,35000.0,0,0,3.99
91,39,10000.0,0,0,1.59
491,154,150000.0,363,363,8.99
45,107,10000.0,0,0,1.59
52,33,10000.0,0,0,4.99
65,1,10000.0,0,0,2.89
84,4,10000.0,0,0,2.89
66,73,150000.0,209,211,3.99
262,297,150000.0,12,15,3.99
757,215,35000.0,0,0,39.99
129,32,10000.0,0,0,6.99
173,322,35000.0,2284,2284,8.99
16,18,35000.0,278,278,5.59
182,79,35000.0,284,284,7.19
658,65,150000.0,0,0,10.99
1,0,10000.0,0,0,5.79
1083,75,150000.0,18,18,0.0
19,50,10000.0,0,0,6.99
72,45,75000.0,0,0,0.0
1588,152,75000.0,0,0,39.99
52,73,35000.0,271,274,3.99
12,2,35000.0,181,181,5.19
101,88,75000.0,0,0,1.69
16,1,10000.0,0,0,2.09
9,10,10000.0,0,0,10.99
210,21,35000.0,1225,1225,19.99
15,1,35000.0,0,0,0.0
59,28,35000.0,17,17,0.0
69,40,75000.0,227,227,1.69
11,1,10000.0,0,0,7.19
274,50,75000.0,173,271,9.99
45,24,150000.0,218,234,2.79
3,13,10000.0,0,0,1.59
27,13,10000.0,0,0,1.99
17336,3456,1500000.0,767,635,24.99
9,11,10000.0,0,0,5.59
48,0,10000.0,0,0,1.69
110,47,75000.0,0,0,5.59
13,1,10000.0,0,0,2.89
24,9,10000.0,0,0,6.99
489,49,35000.0,110,110,7.19
9,4,10000.0,0,0,6.99
147,2,10000.0,0,0,11.39
75,11,10000.0,0,0,11.39
281,40,10000.0,364,364,18.99
60,84,350000.0,343,343,0.79
43,24,10000.0,0,0,11.39
15,9,35000.0,0,0,2.79
451,144,150000.0,276,391,2.99
74,16,10000.0,0,0,5.19
19,9,10000.0,0,0,9.99
19,28,10000.0,0,0,4.79
45,26,10000.0,0,0,0.79
27,32,35000.0,0,0,3.99
15,22,10000.0,0,0,6.99
213,11,35000.0,0,0,3.99
38,2,10000.0,0,0,3.99
0,1,10000.0,0,0,5.79
751,410,350000.0,62,124,0.0
95,1,10000.0,301,301,3.99
6,3,10000.0,0,0,4.79
127,38,10000.0,83,83,11.39
22,17,10000.0,0,0,10.99
19,42,35000.0,0,0,1.59
1,1,10000.0,0,0,3.99
4,3,10000.0,0,0,2.79
241,299,75000.0,292,292,6.99
135,80,150000.0,0,0,0.0
518,53,35000.0,239,239,5.59
6627,862,750000.0,245,276,14.99
19,18,10000.0,0,0,5.19
200,230,35000.0,0,0,22.49
99,33,10000.0,0,0,9.99
16,44,10000.0,0,0,6.99
37,7,10000.0,0,0,6.99
86,211,35000.0,0,0,3.99
177,118,10000.0,0,0,49.99
3,6,10000.0,0,0,4.99
11,33,10000.0,0,0,3.99
32,7,10000.0,0,0,11.39
11,22,10000.0,0,0,0.0
77,80,35000.0,272,281,6.99
57,90,35000.0,0,0,13.49
9,88,10000.0,0,0,6.99
17,0,10000.0,0,0,18.99
123,63,10000.0,42,42,10.99
33,4,10000.0,0,0,1.99
49,9,10000.0,120,120,2.79
62,19,10000.0,0,0,1.59
2299,812,350000.0,216,429,29.99
145,98,150000.0,12,12,0.0
12,6,10000.0,0,0,3.99
939,92,75000.0,67,67,5.59
84,42,10000.0,0,0,5.59
123,30,35000.0,9,9,2.09
32,11,10000.0,0,0,10.99
601,194,350000.0,257,278,6.99
19,8,10000.0,0,0,9.29
309,17,35000.0,0,0,6.99
267,61,75000.0,0,0,4.99
117,202,150000.0,2,2,0.0
895,372,1500000.0,220,204,0.0
40,18,10000.0,0,0,6.99
22,42,10000.0,0,0,1.0
40,29,35000.0,1,1,6.99
377,23,75000.0,275,275,6.99
725,191,75000.0,0,0,14.99
207,176,350000.0,108,140,0.0
370,163,150000.0,175,203,1.59
16,1,10000.0,0,0,6.99
5,3,10000.0,0,0,2.79
116,14,10000.0,0,0,6.99
44,9,10000.0,0,0,2.79
166,26,75000.0,508,508,3.99
3931,3694,150000.0,46,46,5.79
68,56,10000.0,0,0,14.99
18,2,10000.0,0,0,10.99
24,4,10000.0,0,0,4.79
424,149,35000.0,401,401,5.19
41,36,35000.0,185,185,2.09
42,2,35000.0,0,0,0.0
20,21,10000.0,0,0,1.69
420,143,350000.0,232,293,0.79
278,21,35000.0,0,0,14.99
909,213,350000.0,443,621,0.79
359,45,150000.0,0,0,6.99
102,104,75000.0,0,0,0.0
10106,227,750000.0,15961,155,0.0
6,0,10000.0,0,0,4.79
544,25,35000.0,0,0,7.99
2323,198,350000.0,81,81,19.49
34,10,35000.0,367,368,10.99
79,47,10000.0,0,0,3.99
296,115,150000.0,11,12,0.0
1389,353,350000.0,19,19,0.0
11,2,35000.0,0,0,4.79
34,14,75000.0,0,0,4.79
231,47,150000.0,0,0,3.99
144,42,150000.0,0,0,3.99
447,407,150000.0,126,126,11.49
3158,130,75000.0,118,173,7.99
2071,305,350000.0,254,247,0.0
5300,972,750000.0,1445,1495,39.99
1281,236,75000.0,146,146,6.99
209,101,35000.0,441,441,7.19
28,7,10000.0,0,0,2.79
14,5,10000.0,0,0,2.89
158,12,10000.0,73,73,5.79
25,10,10000.0,0,0,2.79
63,12,10000.0,0,0,3.99
88,29,10000.0,0,0,4.79
152,119,150000.0,88,100,0.0
19,30,10000.0,0,0,6.99
36,24,35000.0,0,0,6.99
15,3,10000.0,0,0,2.79
214,57,35000.0,0,0,8.99
85,52,10000.0,0,0,3.99
42,25,10000.0,0,0,7.19
39,12,10000.0,0,0,4.79
2558,431,350000.0,502,619,15.99
114,64,10000.0,0,0,10.99
14,3,10000.0,0,0,3.99
3057,1601,150000.0,114,131,10.99
4700,320,350000.0,11,11,6.99
2,3,10000.0,0,0,3.99
772,1439,75000.0,0,0,22.99
48,18,10000.0,0,0,6.99
107,12,10000.0,411,411,4.79
81,16,35000.0,226,226,6.99
16,2,10000.0,2,2,6.99
389,54,150000.0,0,0,0.0
1539,505,150000.0,0,0,22.99
14,6,10000.0,0,0,12.99
4,10,10000.0,328,328,5.59
22,6,10000.0,0,0,7.19
198,29,10000.0,0,0,8.99
13,5,10000.0,0,0,6.99
20,4,10000.0,0,0,1.99
16,18,10000.0,0,0,6.99
279,100,35000.0,111,217,6.99
24,22,35000.0,0,0,7.99
252,595,35000.0,0,0,3.99
72,53,35000.0,43,43,3.99
60,64,35000.0,456,456,3.99
4,0,10000.0,0,0,5.19
435,16,35000.0,0,0,3.99
64,34,35000.0,0,0,4.99
1095,560,750000.0,19,20,0.0
182,113,35000.0,0,0,29.99
1,0,10000.0,0,0,2.89
2590,120,350000.0,180,180,19.49
58,3,10000.0,0,0,3.99
7,8,10000.0,0,0,2.09
815,41,35000.0,0,0,6.99
19,6,10000.0,0,0,2.79
2248,404,350000.0,9,14,0.0
557,28,35000.0,0,0,22.99
399,186,150000.0,161,237,1.59
3065,588,150000.0,18,19,1.99
3,9,10000.0,0,0,6.99
33,38,10000.0,0,0,4.99
78,70,35000.0,0,0,17.99
1617,204,350000.0,80,119,6.99
912,122,75000.0,290,329,10.99
9,3,10000.0,0,0,2.99
56,16,10000.0,0,0,14.99
45,24,10000.0,0,0,3.99
47,9,10000.0,0,0,5.59
36,21,35000.0,125,171,6.99
30,14,75000.0,0,0,1.99
25,2,35000.0,253,253,1.59
13,10,10000.0,0,0,6.99
4917,678,350000.0,133,146,5.79
239,215,35000.0,0,0,29.99
41,24,10000.0,0,0,2.89
748,476,350000.0,354,35,0.0
24,9,10000.0,0,0,6.99
2493,393,350000.0,254,241,3.99
16,2,10000.0,0,0,3.99
674,243,350000.0,13,13,0.0
43,0,10000.0,0,0,4.99
1547,570,150000.0,72,101,8.59
233,9,10000.0,0,0,3.99
131,48,350000.0,0,0,7.19
48,73,10000.0,0,0,6.99
22,2,10000.0,0,0,29.99
103,22,10000.0,0,0,1.99
332,586,350000.0,25,21,0.0
316,46,35000.0,0,0,4.99
3,5,10000.0,0,0,5.59
13,9,10000.0,0,0,5.59
17,17,10000.0,0,0,3.99
87,7,10000.0,0,0,10.99
20,3,10000.0,0,0,4.99
1,17,10000.0,0,0,6.99
303,95,75000.0,290,290,3.99
43,31,150000.0,232,227,0.79
11,6,10000.0,0,0,0.79
45,15,10000.0,0,0,3.99
37,25,35000.0,0,0,0.79
50,31,10000.0,0,0,0.79
54,20,10000.0,0,0,8.99
14,11,10000.0,0,0,2.79
1022,99,75000.0,0,0,6.99
272,269,35000.0,0,0,14.99
99,119,150000.0,8,8,0.0
7,11,10000.0,0,0,0.79
5,1,10000.0,0,0,3.99
30,25,10000.0,0,0,3.99
6,28,10000.0,0,0,1.99
323,115,35000.0,0,0,14.99
11,5,10000.0,0,0,3.99
65,0,10000.0,0,0,4.79
11470,2426,3500000.0,191,71,0.0
18,12,35000.0,0,0,1.99
15,3,10000.0,0,0,4.99
174,45,35000.0,42,42,5.99
204,72,350000.0,0,0,7.19
181,38,10000.0,0,0,1.59
40,9,35000.0,289,289,0.79
29,14,10000.0,0,0,10.29
40,49,35000.0,0,0,6.99
65,17,10000.0,0,0,6.99
29,3,10000.0,0,0,6.99
1,3,10000.0,0,0,6.19
145,48,10000.0,0,0,5.79
120,26,75000.0,241,244,1.99
78,7,10000.0,0,0,6.99
35,63,150000.0,247,229,3.99
15,21,10000.0,0,0,4.79
20,7,10000.0,0,0,11.99
30,12,75000.0,0,0,0.0
16,22,10000.0,0,0,2.79
238,79,75000.0,80,109,3.99
262,50,75000.0,0,0,6.99
47,15,10000.0,0,0,1.59
23,1,10000.0,0,0,3.99
196,18,10000.0,0,0,4.99
13,9,10000.0,0,0,3.99
1,0,10000.0,0,0,5.59
15,3,10000.0,0,0,6.99
243,208,10000.0,0,0,1.99
1532,388,150000.0,78,104,34.99
478,269,150000.0,666,666,14.99
29,16,35000.0,212,212,3.99
20,0,10000.0,0,0,14.99
9985,9441,3500000.0,6569,59,0.0
243,79,35000.0,0,0,7.19
18,3,10000.0,0,0,1.99
211,27,150000.0,280,315,6.99
339,112,35000.0,0,0,1.99
990,37,75000.0,604,770,6.99
83,22,10000.0,0,0,4.79
2998,818,350000.0,295,338,9.99
683,314,150000.0,763,763,9.99
926,122,75000.0,0,0,1.99
25,1,10000.0,0,0,3.99
43,5,10000.0,0,0,3.99
12,1,10000.0,0,0,4.99
349,343,350000.0,7,7,0.0
28,62,10000.0,0,0,6.99
13,2,10000.0,0,0,2.79
65,40,10000.0,0,0,22.99
19813,5633,1500000.0,1587,1265,34.99
10,6,10000.0,0,0,6.99
70,5,10000.0,0,0,3.99
166,26,35000.0,0,0,3.99
76,31,35000.0,0,0,3.99
23,16,35000.0,0,0,1.99
20,10,35000.0,0,0,3.99
736,735,350000.0,216,431,0.0
367,169,350000.0,162,244,0.0
54,30,35000.0,0,0,1.69
82,16,10000.0,0,0,4.99
1950,166,150000.0,24,24,15.99
284,44,75000.0,319,326,0.0
195,56,35000.0,0,0,4.79
114,46,10000.0,0,0,2.09
31,10,10000.0,0,0,7.19
1196,196,350000.0,76,76,4.79
585,101,10000.0,0,0,6.99
939,104,150000.0,17,17,0.0
158,18,35000.0,670,670,14.99
19,9,10000.0,0,0,4.79
17,5,10000.0,0,0,5.99
20,5,10000.0,0,0,11.39
4700,662,350000.0,518,121,7.19
74,32,10000.0,0,0,3.99
1057,417,75000.0,0,0,14.99
9030,725,1500000.0,7131,42,0.0
3,0,10000.0,0,0,5.59
9,8,10000.0,0,0,3.99
38,21,10000.0,0,0,1.59
68,8,10000.0,0,0,3.99
9,11,10000.0,0,0,3.99
138,102,35000.0,0,0,1.59
124,41,10000.0,0,0,2.09
72,33,35000.0,0,0,10.99
30,9,10000.0,0,0,6.99
17,7,10000.0,0,0,9.99
1761,199,150000.0,140,164,0.79
152,41,35000.0,0,0,1.59
1386,201,150000.0,54,54,19.99
16,42,10000.0,250,250,5.59
326,446,350000.0,211,221,0.79
615,47,75000.0,76,135,4.99
1229,340,75000.0,0,0,22.99
30,20,10000.0,0,0,6.99
673,46,35000.0,4,4,10.99
551,58,35000.0,365,365,11.39
57,31,35000.0,10,10,0.0
14,1,10000.0,0,0,3.99
98,111,75000.0,35,35,0.0
264,12,10000.0,0,0,1.59
176,64,10000.0,35,35,3.99
136,55,35000.0,0,0,6.99
24,9,10000.0,0,0,11.39
19,3,10000.0,0,0,6.99
353,38,35000.0,0,0,10.99
21,3,10000.0,0,0,2.09
304,1083,350000.0,227,223,0.79
743,179,350000.0,603,708,3.99
27,14,10000.0,0,0,0.0
32,17,10000.0,0,0,1.69
59,7,10000.0,28,28,5.79
544,653,350000.0,189,200,0.79
7,16,10000.0,0,0,2.09
14,21,10000.0,0,0,6.99
34,21,35000.0,0,0,1.69
75,22,10000.0,0,0,10.99
15,13,10000.0,0,0,0.79
27,1,10000.0,0,0,7.19
109,12,35000.0,0,0,3.99
116,94,75000.0,224,220,1.99
1312,305,75000.0,0,0,10.99
1716,208,150000.0,562,562,10.99
33,4,75000.0,0,0,3.99
29,8,75000.0,0,0,3.99
27,4,10000.0,0,0,3.99
17,5,10000.0,0,0,3.99
16,9,35000.0,0,0,3.99
52,9,75000.0,0,0,3.99
45,12,75000.0,0,0,3.99
118,16,75000.0,22,22,3.99
60,10,75000.0,14,14,3.99
13,5,10000.0,0,0,0.0
15,7,75000.0,0,0,3.99
19,6,35000.0,0,0,3.99
22,13,35000.0,12,12,3.99
43,7,75000.0,0,0,3.99
71,9,75000.0,1,1,3.99
42,3,75000.0,0,0,4.99
76,17,75000.0,0,0,3.99
55,9,10000.0,13,13,0.0
40,4,35000.0,3,3,4.99
170,67,35000.0,0,0,5.19
15,59,75000.0,0,0,4.99
176,34,35000.0,333,333,4.99
10,11,10000.0,0,0,2.89
546,95,150000.0,216,314,18.99
14,3,10000.0,0,0,4.79
146,18,35000.0,670,670,3.99
92,16,10000.0,0,0,6.99
184,33,35000.0,2,2,6.19
23,33,10000.0,0,0,1.99
175,29,35000.0,2,2,1.99
247,30,35000.0,50,50,3.99
8258,423,350000.0,74,121,0.79
34,47,35000.0,225,225,6.99
9,9,10000.0,0,0,1.59
25,12,10000.0,0,0,5.59
547,116,75000.0,913,913,19.99
361,16,35000.0,0,0,6.99
8,37,10000.0,0,0,1.59
138,78,75000.0,0,0,3.99
181,88,35000.0,0,0,8.99
571,250,35000.0,1195,1195,14.99
47,20,35000.0,0,0,5.59
15,9,35000.0,247,247,4.99
48,24,10000.0,0,0,3.99
2,6,10000.0,0,0,2.79
2887,428,350000.0,198,198,14.99
26143,11006,1500000.0,4545,2579,19.99
18,3,10000.0,0,0,6.99
320,72,75000.0,0,0,6.99
25,41,10000.0,0,0,3.99
1803,125,75000.0,478,478,15.49
258,17,35000.0,0,0,3.99
21,1,10000.0,0,0,6.99
78,32,35000.0,0,0,4.99
14,7,10000.0,0,0,2.89
251178,59620,7500000.0,7504,2543,16.99
132,39,35000.0,0,0,1.59
260,167,150000.0,217,217,6.99
277,167,75000.0,0,0,8.59
27,10,35000.0,0,0,4.79
29,11,10000.0,0,0,4.79
68,5,10000.0,0,0,6.99
9,5,10000.0,0,0,6.99
1086,781,750000.0,38,33,0.0
236,106,35000.0,0,0,1.59
224,24,35000.0,0,0,10.99
6334,723,750000.0,596,682,19.99
387,281,150000.0,0,0,10.99
175,39,10000.0,0,0,3.99
139,62,10000.0,0,0,7.19
142,62,150000.0,304,304,6.99
62,10,75000.0,1,1,1.59
16,8,10000.0,0,0,3.99
14,14,10000.0,0,0,4.79
632,509,150000.0,336,336,6.99
5823,2471,750000.0,409,495,10.99
575,292,350000.0,225,187,1.59
51,38,35000.0,194,194,3.99
1,2,10000.0,0,0,0.79
13366,13650,1500000.0,564,548,34.99
138,32,35000.0,0,0,3.99
202,261,35000.0,0,0,14.99
19,0,10000.0,0,0,6.99
144,20,10000.0,186,186,4.79
22,24,10000.0,0,0,1.59
16,97,35000.0,0,0,3.99
13,7,10000.0,0,0,1.99
692,106,150000.0,96,91,0.0
1650,188,350000.0,229,300,1.99
729,110,150000.0,325,373,1.99
7,2,10000.0,0,0,6.99
4,3,10000.0,0,0,2.79
461,192,150000.0,48,48,0.0
4486,149,350000.0,134,108,1.99
22,20,35000.0,5,5,0.79
2434,791,350000.0,57,57,34.99
101,15,10000.0,0,0,7.99
33,9,75000.0,195,210,1.59
1071,222,350000.0,1,1,0.0
23,26,10000.0,0,0,6.99
116,201,350000.0,214,218,3.99
5043,1370,350000.0,73,69,3.99
185,93,150000.0,209,276,0.79
5,1,10000.0,0,0,2.89
37,10,35000.0,0,0,6.99
248,16,10000.0,0,0,6.99
14,1,10000.0,0,0,5.19
3,2,10000.0,0,0,3.99
29,19,10000.0,0,0,4.79
9,1,10000.0,0,0,3.99
288,171,350000.0,145,260,3.99
46,43,10000.0,0,0,13.49
165,23,10000.0,0,0,15.49
1,3,10000.0,0,0,0.79
3154,359,350000.0,278,242,6.99
2562,422,350000.0,613,631,10.99
57,21,10000.0,0,0,3.99
16,25,10000.0,0,0,10.99
61,10,10000.0,0,0,7.19
108,17,35000.0,0,0,6.99
1,12,10000.0,0,0,7.19
100,33,35000.0,0,0,3.99
28375,5246,1500000.0,1213,1089,23.79
21,14,10000.0,0,0,8.99
940,367,35000.0,0,0,9.99
10,34,10000.0,0,0,1.99
63,81,75000.0,194,194,9.99
30,45,75000.0,0,0,4.99
1181,229,350000.0,22,41,0.0
181,49,350000.0,0,0,7.19
5,1,10000.0,0,0,6.99
111,39,350000.0,0,0,7.19
4433,2203,150000.0,4866,4866,14.99
89,20,10000.0,0,0,0.79
153,18,150000.0,169,169,3.99
23,19,10000.0,0,0,0.79
39,7,10000.0,0,0,4.99
25,9,10000.0,0,0,5.59
17,9,10000.0,0,0,3.99
901,84,150000.0,17,17,6.99
14,2,10000.0,0,0,18.99
5,0,10000.0,0,0,5.59
